성별,연령대,총인구수,1인가구수,평균 출근 소요시간 평균,평균 근무시간 평균,소액결재 비사용 인구수,소액결재 사용횟수 평균,소액결재 사용금액 평균,최근 3개월 내 요금 연체 비율,카카오톡 비사용 인구수,SNS 사용횟수,평균 통화량,평균 문자량,평균 통화대상자 수,평균 문자대상자 수,데이터 사용량,평일 총 이동 횟수,휴일 총 이동 횟수 평균,집 추정 위치 평일 총 체류시간,집 추정 위치 휴일 총 체류시간,평일 총 이동 거리 합계,휴일 총 이동 거리 합계,지하철이동일수 합계,게임 서비스 사용일수,금융 서비스 사용일수,쇼핑 서비스 사용일수,동영상/방송 서비스 사용일수,유튜브 사용일수,넷플릭스 사용일수,배달 서비스 사용일수,배달_브랜드 서비스 사용일수,배달_식재료 서비스 사용일수,cluster
1,60,520.0,64.79,72.16,507.54,509.72,2.38,7013.61,8.19,30.85,-0.05,49.67,12.11,17.25,4.47,2.43,20.8,9.14,607677.78,125412.57,803.63,423.76,9.68,48.21,54.03,88.64,21.43,-0.13,-0.6,9.34,1.67,1.67,3
1,65,514.0,133.89,71.24,500.43,508.44,2.92,7022.22,4.86,27.78,-0.07,47.38,12.73,15.12,4.11,1.84,19.93,9.17,635629.27,129497.55,678.47,428.62,8.59,44.31,41.72,67.81,21.55,-0.15,-0.62,6.67,2.5,0.0,0
1,70,393.53,110.76,0.0,0.0,393.53,0.0,6282.05,2.14,40.76,-0.11,34.72,9.61,12.34,3.29,1.17,16.36,7.34,722698.21,154928.93,532.61,285.89,7.49,38.26,29.82,48.65,18.94,-0.24,-0.65,6.67,0.0,1.67,4
1,75,632.47,245.69,0.0,0.0,631.06,3.33,5100.0,3.11,203.79,-0.25,26.42,19.21,7.95,2.73,0.6,10.87,5.73,859344.67,185070.01,309.99,187.06,5.52,34.35,26.7,31.22,12.48,-0.53,-0.65,18.06,0.0,0.0,4
2,20,597.0,30.33,72.05,488.26,582.37,2.67,6826.09,12.75,2.93,0.01,82.17,12.72,5.92,3.99,7.7,21.65,8.4,610136.6,129241.13,508.73,254.4,9.22,45.65,96.27,138.91,32.17,0.14,-0.13,15.3,1.88,1.67,1
2,25,496.0,27.16,63.66,524.45,458.21,2.29,6844.83,8.57,14.17,0.13,68.56,16.67,9.09,4.58,10.47,23.46,10.26,570675.92,121289.47,668.83,364.8,10.8,47.45,134.02,201.92,43.58,0.14,-0.13,19.85,2.4,1.67,1
2,30,611.0,48.22,69.49,521.27,578.15,2.33,6466.67,8.06,13.14,0.14,60.61,9.15,9.74,5.06,7.87,21.96,9.29,606091.71,131037.66,584.29,339.6,9.6,54.38,141.87,243.27,44.06,0.06,-0.17,20.12,2.26,1.67,1
2,35,746.0,50.15,59.38,493.36,688.34,2.4,7547.62,11.11,18.02,0.01,63.28,10.73,11.23,5.44,6.39,19.54,8.99,660702.1,140341.1,486.59,278.29,8.81,49.24,128.35,226.57,36.65,-0.02,-0.23,18.03,2.6,1.67,1
2,40,814.0,55.04,62.96,496.88,767.35,2.5,6056.67,8.31,16.33,0.0,74.26,10.42,12.47,5.5,5.43,19.8,8.17,657130.75,139598.08,491.18,278.61,8.61,55.86,128.39,238.51,38.1,-0.02,-0.3,18.25,2.69,1.67,1
2,45,707.0,47.52,69.77,492.54,666.28,2.58,6694.19,8.9,20.36,-0.02,76.9,11.71,13.17,5.52,4.24,20.15,8.28,658197.98,137014.3,484.94,280.71,8.42,51.77,113.29,211.59,33.05,-0.1,-0.35,16.31,2.62,1.67,1
2,50,756.0,74.71,61.62,501.86,726.78,2.6,6898.04,8.45,34.7,-0.07,72.34,15.59,12.49,4.97,2.74,20.4,8.42,647803.4,134344.74,475.53,327.13,8.3,49.71,100.12,189.38,26.45,-0.12,-0.4,12.21,2.54,1.67,6
2,55,793.0,87.73,60.8,514.72,780.71,1.94,5628.93,8.53,22.54,-0.07,77.3,13.86,13.75,4.8,1.67,20.4,8.91,649450.78,135846.84,494.12,355.62,8.15,44.56,74.11,139.07,21.21,-0.13,-0.53,11.75,4.29,1.67,6
2,60,760.0,93.05,59.15,491.72,746.73,2.14,7540.23,4.24,20.85,-0.08,71.85,11.41,12.3,3.91,1.51,17.65,7.88,703022.31,149993.47,386.55,309.16,6.79,38.99,49.15,93.29,19.84,-0.15,-0.61,9.77,0.0,1.67,6
2,65,907.0,266.02,64.46,471.57,896.5,2.33,5250.0,5.79,48.29,-0.11,67.54,9.2,11.35,3.52,1.15,16.23,7.6,727561.96,149966.74,408.71,287.03,6.73,39.73,39.23,66.0,15.0,-0.2,-0.62,10.29,1.67,1.67,6
2,70,506.62,162.46,0.0,0.0,504.14,2.5,6333.33,6.37,74.5,-0.17,55.84,9.35,9.01,2.62,0.67,13.58,6.33,810704.52,175104.7,339.94,236.17,5.9,38.09,28.27,48.28,11.18,-0.34,-0.65,8.92,0.0,0.0,5
2,75,880.38,397.81,0.0,0.0,870.44,2.08,9736.84,5.36,348.92,-0.27,47.25,11.5,7.2,2.31,0.45,8.43,4.42,928452.71,207161.03,220.1,158.05,4.16,30.98,26.05,28.59,11.31,-0.63,-0.65,13.33,5.0,0.0,5
1,20,812.0,127.63,72.39,499.74,764.24,2.12,7755.56,14.44,17.37,0.07,85.32,13.95,9.62,4.09,13.63,20.8,8.3,614701.43,167963.24,606.55,258.23,9.44,77.45,105.78,124.45,41.25,0.24,-0.2,18.19,2.85,0.0,0
1,25,767.0,136.53,65.63,541.52,692.59,2.18,8137.93,16.04,8.59,0.22,80.07,13.59,12.57,5.15,14.7,22.6,9.3,569759.7,144301.39,723.58,351.72,10.05,76.81,138.27,172.01,47.39,0.27,-0.18,22.76,2.54,1.67,2
1,30,946.0,214.94,71.81,515.71,873.76,2.14,6705.13,17.45,34.4,0.23,75.28,13.46,14.38,5.66,15.11,22.12,9.16,590885.96,143376.1,684.7,359.08,10.31,84.0,151.75,187.34,50.36,0.19,-0.19,24.43,3.04,1.67,2
1,35,852.0,175.96,80.32,530.13,750.42,2.47,7619.57,15.38,32.77,0.16,77.36,17.23,16.2,5.65,13.3,23.17,9.17,591893.18,149784.88,846.41,390.37,10.19,77.66,149.88,200.52,46.34,0.16,-0.29,21.83,2.82,1.67,2
1,40,928.0,133.46,72.8,532.89,879.04,2.27,6366.67,12.23,60.09,0.11,80.13,15.71,16.22,5.47,10.71,22.56,8.58,599430.44,150893.96,822.97,345.66,10.51,76.67,139.76,206.77,44.91,0.06,-0.32,20.5,2.72,1.67,2
1,45,815.0,110.27,72.75,547.83,782.8,2.56,6077.78,9.73,61.93,0.05,63.94,13.76,17.12,5.21,7.37,22.25,8.8,590609.1,153885.23,808.08,349.62,10.26,75.96,125.91,188.1,38.0,-0.01,-0.39,16.44,3.65,1.67,2
1,50,918.0,165.29,79.58,530.25,900.63,1.9,5518.94,11.89,47.14,0.02,59.49,18.58,17.29,5.3,5.43,23.04,9.49,582497.37,145686.68,905.04,392.09,10.3,66.16,105.73,164.23,33.23,0.0,-0.47,14.25,2.41,1.67,3
1,55,871.0,160.74,70.58,520.1,852.22,2.29,5952.38,12.94,39.91,-0.02,53.69,16.7,17.71,5.07,3.38,21.77,8.77,613884.77,160525.02,762.99,386.8,9.43,56.56,78.9,121.63,25.89,-0.09,-0.55,10.65,1.94,0.0,0
1,60,683.0,140.04,70.83,500.15,673.82,2.0,5754.39,12.37,45.9,-0.06,51.02,12.67,16.5,4.51,2.1,19.96,9.21,622571.96,156315.48,681.99,430.36,9.39,47.71,52.77,79.73,21.76,-0.12,-0.6,10.76,3.33,1.67,3
1,65,582.0,127.63,69.45,496.71,573.29,2.67,5954.02,5.0,47.9,-0.06,44.73,11.85,14.6,3.96,1.8,17.87,7.98,670105.85,166787.41,613.33,384.1,8.24,44.91,40.12,57.96,17.49,-0.17,-0.65,7.18,1.67,0.0,0
1,70,376.33,83.47,0.0,0.0,374.88,3.33,4666.67,4.23,55.0,-0.14,36.46,6.95,11.54,3.29,1.2,14.76,7.42,725508.97,190585.84,480.48,297.18,7.21,37.0,26.92,38.51,14.1,-0.28,-0.65,7.08,0.0,0.0,4
1,75,545.67,215.38,0.0,0.0,545.67,0.0,4708.33,3.98,167.9,-0.26,26.36,11.25,7.54,2.46,0.6,11.31,5.34,855137.4,239272.77,338.96,199.51,6.55,32.68,20.22,32.02,11.1,-0.54,-0.65,12.08,0.0,0.0,4
2,20,797.42,145.31,72.05,476.72,768.82,2.5,7916.67,14.35,3.58,0.0,76.53,13.25,6.47,4.3,8.14,19.83,8.72,641642.75,155434.98,523.21,311.17,9.41,44.67,105.9,142.1,33.73,0.13,-0.15,17.87,2.14,1.67,1
2,25,726.0,136.64,67.73,545.11,659.74,2.9,7435.19,12.3,0.0,0.13,60.42,8.52,8.17,4.8,9.57,20.91,8.88,604908.6,147599.34,571.17,346.29,9.21,50.76,137.41,205.96,41.69,0.13,-0.08,21.11,2.75,1.67,1
2,30,782.0,169.78,65.14,515.03,708.59,2.32,7450.22,13.47,9.58,0.11,64.24,10.93,10.95,5.7,8.58,20.54,8.46,617501.63,157060.27,603.78,346.05,9.69,54.01,139.9,213.4,41.73,0.1,-0.16,22.16,2.72,1.67,1
2,35,717.0,138.81,62.59,518.83,635.39,2.32,7868.79,13.82,11.66,0.05,68.48,10.5,10.45,5.38,7.07,18.81,7.74,671959.02,172116.6,473.82,274.29,8.35,60.04,134.19,232.98,39.99,-0.01,-0.26,20.96,2.88,1.67,1
2,40,763.0,107.22,58.59,480.3,717.35,2.46,6653.33,11.68,19.56,-0.01,67.93,12.74,11.21,5.42,5.37,19.3,7.58,691260.36,179351.38,446.71,251.71,8.14,53.84,122.41,224.84,35.61,-0.04,-0.33,17.85,2.97,1.67,1
2,45,909.0,124.28,57.86,487.02,840.83,2.54,7598.39,12.86,42.2,-0.06,67.43,17.69,11.89,5.6,4.14,18.91,7.56,686220.67,172310.04,452.24,293.84,7.83,52.25,113.54,200.48,31.52,-0.1,-0.33,17.44,2.57,1.67,1
2,50,968.0,185.07,58.8,513.09,928.14,2.86,7504.9,7.65,25.62,-0.03,71.71,14.4,12.24,5.1,3.28,19.3,7.97,656985.64,172438.05,430.21,309.86,7.91,50.41,104.74,189.66,29.59,-0.09,-0.44,13.31,2.89,1.67,6
2,55,1010.0,198.62,54.19,515.34,977.94,2.5,7178.57,11.9,34.74,-0.06,72.02,9.2,12.73,4.39,2.02,18.43,8.62,675091.07,171324.04,421.27,356.13,6.95,46.58,75.09,134.64,20.93,-0.1,-0.51,10.54,2.22,1.67,6
2,60,778.0,146.03,63.25,478.46,774.82,2.5,5066.67,6.34,44.55,-0.1,71.69,13.16,12.83,4.16,1.2,16.71,7.5,711039.23,181923.44,367.0,333.16,6.89,44.18,50.35,84.05,17.23,-0.17,-0.61,9.52,1.67,1.67,6
2,65,623.0,162.69,60.34,482.17,623.0,0.0,3966.67,4.3,56.5,-0.12,68.86,11.58,10.7,3.53,1.14,15.67,7.05,764419.2,199184.31,375.67,296.24,6.96,38.62,37.16,69.6,14.96,-0.25,-0.63,10.67,0.0,0.0,5
2,70,456.93,119.41,0.0,0.0,453.72,1.67,5814.81,2.11,57.92,-0.17,59.35,7.13,9.23,3.17,0.67,12.98,5.75,824709.52,221427.22,319.79,245.49,6.33,37.14,30.24,45.43,11.82,-0.36,-0.64,8.52,0.0,0.0,5
2,75,769.07,345.1,70.0,460.0,762.63,2.5,8296.3,3.97,313.74,-0.31,51.45,6.94,7.18,2.38,0.29,9.31,4.46,902878.64,254289.43,245.0,168.48,4.91,29.4,17.06,28.0,9.36,-0.67,-0.66,10.0,4.17,0.0,5
1,20,751.0,69.76,66.49,505.12,738.98,2.5,7000.0,10.4,6.01,0.1,60.33,10.54,7.59,3.5,14.9,19.17,8.04,634052.85,153322.22,595.4,347.94,9.29,84.16,110.58,127.95,42.95,0.32,-0.16,17.28,3.57,0.0,0
1,25,673.0,74.23,80.43,562.25,632.01,2.5,7913.33,11.68,10.25,0.22,74.4,9.66,10.84,4.57,14.25,21.25,8.41,569625.13,131071.97,685.9,323.55,10.84,79.13,129.61,157.12,46.38,0.25,-0.16,22.28,2.78,1.67,2
1,30,814.0,109.79,74.1,558.54,765.24,2.18,6445.89,11.52,30.01,0.18,71.52,12.9,13.82,5.43,13.13,21.41,8.46,573406.85,128674.96,780.31,389.39,10.72,75.56,139.57,170.09,48.21,0.18,-0.19,20.31,2.78,1.67,2
1,35,794.0,100.37,79.31,534.82,761.46,2.5,5614.04,10.66,26.03,0.17,69.09,13.63,15.28,5.39,13.03,23.96,9.3,560911.93,136423.73,824.82,363.75,11.3,75.96,151.67,195.08,48.39,0.13,-0.24,21.74,2.79,0.0,0
1,40,848.0,99.5,78.82,541.47,789.52,2.33,7159.26,8.28,43.86,0.16,78.52,13.09,18.33,5.71,11.51,22.76,8.92,591855.83,139459.53,857.09,386.64,11.0,78.91,146.1,216.2,46.01,0.1,-0.31,20.33,3.43,1.67,2
1,45,838.0,88.4,84.41,526.49,822.13,2.0,4716.22,6.82,60.31,0.06,76.95,17.19,18.61,5.85,7.26,23.64,8.77,554165.9,141051.91,941.3,392.92,11.06,72.76,125.12,195.69,40.49,0.02,-0.37,15.78,2.63,1.67,2
1,50,855.0,98.48,87.04,531.75,822.22,2.58,6283.78,12.5,38.24,0.01,65.66,14.7,18.26,5.77,4.85,24.56,9.37,568137.79,137830.5,970.91,430.54,11.04,60.94,108.67,147.27,33.44,-0.04,-0.44,14.63,3.11,1.67,3
1,55,917.0,117.55,78.19,543.0,903.11,2.0,5690.06,8.18,47.24,0.0,58.56,14.17,17.98,5.23,3.24,22.43,8.8,579148.43,146771.23,890.02,435.34,10.12,55.18,81.66,109.28,28.69,-0.08,-0.54,8.93,3.67,0.0,0
1,60,721.0,86.62,83.14,528.43,710.55,2.0,5022.22,6.96,25.08,-0.03,50.27,12.3,16.52,4.72,2.53,20.35,8.69,606431.69,140608.26,772.73,434.58,9.37,47.17,54.2,84.6,23.36,-0.07,-0.6,12.5,5.0,1.67,3
1,65,565.0,93.03,73.45,513.98,552.16,2.22,6500.0,5.54,38.52,-0.06,51.46,13.08,15.59,4.38,1.93,18.13,8.51,664550.5,164009.68,630.25,386.61,8.85,44.7,42.6,72.66,22.61,-0.14,-0.62,8.59,3.33,0.0,0
1,70,400.34,64.35,0.0,0.0,400.34,0.0,4500.0,2.53,30.41,-0.09,37.77,14.52,12.63,3.77,1.12,15.36,7.3,699595.34,177969.67,467.33,322.46,7.32,36.95,34.97,41.71,16.99,-0.24,-0.65,7.41,5.0,1.67,4
1,75,648.66,183.83,0.0,0.0,643.59,1.67,6888.89,3.14,155.41,-0.25,29.9,6.88,8.13,2.69,0.51,11.66,6.06,840528.26,220354.77,372.78,250.74,6.46,31.43,20.27,29.33,12.91,-0.46,-0.65,5.0,0.0,1.67,4
2,20,700.0,85.63,71.64,546.21,676.14,2.22,6755.56,9.47,0.0,-0.01,75.53,11.61,6.62,4.5,7.28,18.02,8.37,643082.2,146769.95,479.02,287.53,8.46,40.65,99.52,125.21,31.35,0.14,-0.17,16.41,2.3,1.67,1
2,25,628.0,73.0,67.23,537.39,606.24,2.62,6873.02,8.91,3.11,0.1,66.84,8.93,7.56,4.36,9.01,19.73,8.28,603926.04,141072.0,563.41,351.55,10.24,47.26,123.56,170.86,39.34,0.15,-0.1,19.39,2.19,1.67,1
2,30,733.0,97.77,66.97,534.52,642.28,2.4,8505.21,12.87,14.51,0.12,61.99,9.12,9.48,5.52,9.83,19.82,8.31,614208.62,154555.56,576.01,332.17,10.14,48.91,147.49,228.88,45.3,0.09,-0.1,21.21,2.67,1.67,1
2,35,735.0,89.33,77.01,520.46,691.53,2.58,6202.38,12.9,3.95,0.09,62.72,9.56,11.15,5.4,7.55,19.12,8.31,655193.73,151671.33,517.36,320.4,9.11,58.34,145.74,242.29,41.17,0.06,-0.23,22.25,2.3,1.67,1
2,40,824.0,92.48,65.71,508.24,780.48,2.62,6311.4,10.25,31.92,0.03,80.49,13.49,11.77,5.44,5.6,18.93,8.31,670919.2,153191.76,476.02,310.51,8.28,56.86,128.07,244.29,36.1,-0.06,-0.3,19.54,2.76,1.67,1
2,45,910.0,101.75,70.57,509.95,846.9,2.63,6812.5,14.96,16.61,-0.04,79.36,15.08,11.94,5.44,3.71,19.6,7.62,644713.06,156448.01,484.37,280.24,8.78,49.09,115.8,213.18,31.26,-0.09,-0.33,15.85,2.61,1.67,1
2,50,916.0,112.7,67.43,514.75,879.94,2.78,6728.26,9.71,19.23,-0.04,75.42,12.8,13.26,5.38,2.83,19.33,7.62,647258.38,154863.64,474.31,286.92,8.38,46.34,100.6,185.36,26.74,-0.12,-0.42,14.06,2.78,1.67,6
2,55,1049.0,132.65,63.36,515.31,1042.81,2.5,5756.94,8.55,37.13,-0.07,68.64,14.14,13.87,5.07,1.93,18.38,8.26,676005.75,157454.09,434.47,341.03,7.7,44.07,77.82,142.22,23.24,-0.13,-0.51,9.05,1.67,1.67,6
2,60,812.0,102.87,72.73,500.93,799.08,2.22,6773.81,5.04,32.31,-0.06,67.75,12.18,12.48,4.42,1.56,17.5,7.83,690514.27,163213.28,424.4,365.51,7.55,42.33,53.34,98.04,20.17,-0.16,-0.6,9.67,2.78,1.67,6
2,65,695.0,136.12,63.28,480.41,686.4,2.67,6803.03,4.21,37.85,-0.13,71.21,13.05,11.54,4.02,1.12,15.75,7.0,749428.22,184392.9,368.3,301.75,7.06,38.84,39.51,64.76,15.08,-0.19,-0.62,7.68,0.0,1.67,6
2,70,536.31,107.36,0.0,0.0,534.54,1.67,4066.67,3.63,44.25,-0.15,67.29,10.28,10.71,3.49,0.61,12.8,5.96,798068.43,211799.78,387.98,232.59,6.28,35.82,30.96,48.06,12.93,-0.27,-0.64,11.67,0.0,1.67,5
2,75,902.69,313.51,0.0,0.0,897.38,1.67,7333.33,3.74,352.23,-0.31,52.41,12.06,7.0,2.48,0.34,8.44,4.22,892340.89,236167.13,222.37,152.02,4.75,28.41,19.0,24.68,9.71,-0.67,-0.66,13.89,5.0,1.67,5
1,20,820.0,309.29,66.2,479.93,784.52,2.22,8051.28,16.35,7.88,0.16,76.44,8.89,8.87,4.4,15.46,19.83,7.73,635986.96,165821.42,559.49,295.74,9.0,84.12,127.12,140.62,43.17,0.28,-0.18,23.06,2.56,1.67,2
1,25,976.0,355.8,66.94,538.29,857.53,2.62,7517.95,15.61,14.1,0.23,78.22,16.07,12.36,5.39,15.6,19.93,8.93,607804.72,143697.08,627.96,334.16,9.98,83.95,141.7,153.42,48.54,0.24,-0.18,23.92,2.9,1.67,2
1,30,1148.0,359.74,71.1,541.0,1043.31,2.47,7870.06,19.18,25.27,0.2,65.08,14.53,14.55,6.26,12.54,21.5,8.67,562838.4,139635.24,720.94,349.21,10.47,77.71,150.3,180.83,45.98,0.17,-0.22,23.88,3.08,1.67,2
1,35,928.0,276.71,75.71,550.54,817.19,2.63,7504.63,14.03,41.55,0.18,72.93,18.96,16.1,6.52,13.0,22.52,8.58,573490.82,150411.18,818.46,340.41,10.68,78.63,157.7,197.19,47.74,0.14,-0.21,24.29,3.09,1.67,2
1,40,913.0,224.24,76.38,556.46,846.14,2.56,6534.44,13.67,55.33,0.11,77.02,17.06,17.83,6.42,10.09,20.6,8.45,602098.8,151624.72,766.67,357.77,9.87,76.37,141.84,194.09,44.25,0.04,-0.31,21.12,2.56,1.67,2
1,45,865.0,200.15,75.83,534.11,836.43,2.27,6450.0,10.21,75.33,0.02,60.33,14.58,16.37,5.15,6.2,21.7,8.54,600273.9,157254.18,816.49,362.63,10.76,69.1,122.61,173.96,37.49,-0.04,-0.4,17.86,3.27,1.67,2
1,50,934.0,194.07,77.1,527.1,896.92,2.4,6699.28,12.16,44.03,0.0,60.61,14.32,17.39,5.34,4.72,21.55,8.3,576228.39,148562.28,795.49,344.78,10.21,60.88,102.16,134.52,29.97,-0.01,-0.45,15.32,2.72,1.67,3
1,55,923.0,201.98,69.64,523.7,914.06,1.67,6246.15,12.83,67.05,-0.02,56.69,16.24,18.06,5.17,3.48,20.04,8.26,596846.9,149668.3,801.52,388.69,9.48,53.99,79.1,111.27,25.57,-0.11,-0.53,11.76,2.78,0.0,0
1,60,709.0,155.98,71.5,526.95,699.77,2.08,5681.48,8.88,42.47,-0.03,53.35,20.77,16.4,4.92,2.12,20.11,8.59,618079.32,155222.95,736.79,399.25,9.17,48.08,56.52,87.6,21.62,-0.13,-0.62,11.94,0.0,0.0,0
1,65,604.0,122.63,74.15,507.85,600.43,1.67,5833.33,5.33,53.61,-0.08,46.29,12.16,14.57,4.05,1.87,17.98,7.91,657173.08,166430.06,604.47,343.41,8.51,40.91,45.27,58.66,18.21,-0.19,-0.64,4.38,1.67,1.67,3
1,70,406.37,83.29,0.0,0.0,404.66,1.67,6411.76,7.14,52.93,-0.11,36.49,8.16,10.77,3.34,1.1,14.68,6.8,715163.42,190572.46,447.74,310.54,7.65,37.86,28.62,43.79,16.67,-0.27,-0.65,17.0,0.0,1.67,4
1,75,626.63,201.76,0.0,0.0,626.63,0.0,2285.71,3.0,180.99,-0.25,33.1,6.05,8.78,2.86,0.51,11.25,5.56,823862.85,220324.34,359.6,214.01,5.65,31.98,21.55,28.99,12.87,-0.51,-0.66,7.67,0.0,0.0,4
2,20,887.0,372.69,63.64,524.79,814.95,2.36,8072.46,18.21,2.48,0.07,85.9,13.03,7.33,4.74,9.63,21.33,8.41,608859.1,165214.98,605.21,335.87,10.09,42.41,112.74,152.66,34.52,0.15,-0.11,21.6,2.8,1.67,1
2,25,964.0,384.58,59.17,533.57,886.64,2.5,7575.76,13.27,8.93,0.11,64.86,8.85,7.26,4.79,9.43,20.27,7.98,586525.57,150425.78,577.3,345.6,10.17,47.28,138.15,197.1,40.96,0.13,-0.14,21.75,2.56,1.67,1
2,30,992.0,321.53,63.84,535.81,874.31,2.57,8165.11,15.59,10.09,0.18,68.77,12.84,10.18,5.85,10.01,20.8,8.6,572200.0,142842.92,593.85,387.16,10.3,54.44,151.59,224.31,43.5,0.09,-0.07,23.5,2.61,1.67,1
2,35,770.0,214.07,68.08,515.99,694.17,3.08,7224.81,14.02,26.25,0.08,63.38,13.01,10.6,5.55,8.07,18.36,7.59,654309.13,166875.03,521.36,291.82,8.95,54.44,138.08,228.05,42.25,0.01,-0.23,21.68,3.33,1.67,1
2,40,808.0,193.28,65.13,499.76,738.34,2.73,7518.52,12.41,30.65,0.0,69.8,11.67,11.53,5.74,5.92,17.05,6.9,676476.97,174852.66,474.51,255.16,8.38,51.38,123.47,223.34,37.08,-0.09,-0.32,18.54,3.17,1.67,1
2,45,986.0,229.48,60.56,512.2,927.43,2.35,7714.98,9.6,35.8,-0.06,67.81,14.63,11.48,5.13,4.44,17.92,6.95,672976.17,168206.04,470.5,281.45,8.19,50.41,108.82,199.48,30.51,-0.1,-0.34,14.83,2.3,1.67,1
2,50,960.0,205.82,66.96,506.46,908.36,2.73,7752.94,10.02,58.68,-0.05,72.75,14.72,13.9,5.17,2.77,19.14,8.0,653916.17,157834.24,485.52,333.65,8.42,51.85,96.9,162.96,26.2,-0.14,-0.41,14.17,2.44,1.67,6
2,55,1060.0,221.13,56.29,505.64,1021.69,2.26,6618.28,7.49,40.87,-0.06,71.36,15.93,13.66,4.9,2.29,17.33,8.22,673043.07,163503.58,447.21,334.46,7.71,46.09,78.61,135.45,22.33,-0.14,-0.53,12.92,4.17,1.67,6
2,60,819.0,184.65,60.5,490.81,806.72,2.38,6851.85,8.57,31.57,-0.05,68.73,11.34,13.16,4.51,1.67,16.22,7.44,699126.81,174810.27,392.72,331.97,7.05,45.11,55.69,97.0,19.29,-0.14,-0.59,11.24,1.67,1.67,6
2,65,686.0,151.86,57.86,470.48,675.79,2.22,6530.3,7.69,39.15,-0.12,65.52,13.39,11.18,3.76,1.5,14.73,6.62,723146.97,187272.28,358.33,294.48,6.55,42.46,38.41,71.36,16.33,-0.22,-0.64,12.47,0.0,0.0,5
2,70,484.79,107.32,0.0,0.0,478.43,2.5,8025.64,5.9,58.81,-0.17,66.9,11.72,10.37,3.18,0.87,13.07,5.77,779806.69,212059.71,318.75,239.59,6.31,37.69,29.19,44.61,13.5,-0.3,-0.64,15.13,0.0,0.0,5
2,75,812.21,299.89,0.0,0.0,802.68,2.5,9696.97,6.07,287.69,-0.29,48.68,15.0,7.61,2.56,0.86,8.72,4.35,866824.61,233699.28,238.36,161.84,4.95,31.13,26.78,35.58,11.44,-0.63,-0.64,27.5,3.06,1.67,5
1,20,1018.04,55.8,66.58,499.67,989.02,2.67,5000.0,10.3,12.66,0.06,67.6,9.03,7.57,3.56,12.98,20.69,8.21,649852.85,165411.66,509.4,261.98,8.72,80.62,102.9,125.88,42.18,0.26,-0.17,17.07,3.26,1.67,2
1,25,923.02,64.29,70.65,533.29,864.62,2.18,7666.67,10.05,25.63,0.22,83.65,16.04,13.18,5.02,15.54,22.46,9.48,603288.36,152849.12,677.03,319.33,10.46,83.83,133.97,166.97,49.48,0.26,-0.22,23.46,2.93,1.67,2
1,30,1186.54,159.38,70.52,560.75,1105.96,2.26,6723.0,14.08,16.24,0.22,70.66,10.11,14.15,5.2,13.59,23.07,9.47,544307.12,132608.13,751.28,383.7,10.39,77.01,145.34,183.18,47.75,0.19,-0.18,21.16,2.8,1.67,2
1,35,1160.78,150.03,72.19,561.0,1096.24,2.31,6073.64,8.47,53.71,0.19,76.87,12.4,15.6,5.23,11.19,24.98,9.91,548653.36,142673.28,803.04,370.13,10.56,76.62,155.71,203.09,46.06,0.15,-0.26,22.45,2.65,1.67,2
1,40,1263.75,139.71,77.4,538.07,1204.11,2.5,5916.67,7.53,91.13,0.15,80.05,15.02,18.74,6.19,9.19,25.06,9.83,565148.38,141978.24,914.34,401.05,10.83,76.39,151.1,223.96,47.24,0.09,-0.3,20.24,2.96,1.67,2
1,45,1260.97,136.01,87.39,538.01,1207.16,2.26,6783.95,11.84,45.78,0.09,84.72,13.17,19.2,5.75,8.22,25.16,8.89,555161.64,147547.8,986.12,389.88,10.72,71.33,130.95,181.94,41.22,0.03,-0.36,14.56,2.99,1.67,2
1,50,1279.04,128.67,78.76,548.59,1268.07,2.5,4901.52,9.67,34.48,0.02,65.68,17.68,17.57,5.51,4.72,23.35,9.34,558498.57,143527.1,841.22,402.04,9.89,62.25,104.46,149.27,32.17,-0.03,-0.46,12.82,2.76,1.67,3
1,55,1166.51,128.4,73.15,557.66,1145.24,2.78,5414.97,10.56,55.26,0.01,57.72,12.64,18.91,5.41,3.31,23.64,9.99,558108.06,136130.56,899.37,455.29,10.38,54.06,82.5,121.06,27.66,-0.03,-0.55,10.94,3.0,1.67,3
1,60,876.56,108.98,71.04,532.24,863.92,2.92,5432.43,9.58,50.55,-0.05,47.34,12.55,15.42,4.67,2.77,20.44,9.13,643543.79,160865.16,739.54,433.44,8.87,50.33,62.42,84.34,24.04,-0.09,-0.59,12.32,3.89,1.67,3
1,65,752.34,116.93,72.74,526.54,747.46,3.33,3411.76,6.92,50.59,-0.04,45.47,8.78,15.21,3.93,1.84,19.08,8.28,645343.29,170408.1,729.32,411.39,8.69,44.41,41.26,66.95,18.27,-0.14,-0.64,7.59,0.0,1.67,3
1,70,538.69,88.52,0.0,0.0,531.88,1.67,7911.11,4.47,80.16,-0.19,30.76,12.8,10.5,3.62,1.01,15.31,7.48,763878.64,219425.44,484.6,301.07,7.93,35.2,30.95,43.17,14.47,-0.28,-0.65,11.67,0.0,0.0,4
1,75,635.08,159.42,0.0,0.0,630.54,2.5,10466.67,6.16,205.11,-0.29,24.87,6.33,7.18,2.72,0.55,10.72,5.57,886651.03,250009.59,291.62,200.95,5.99,31.39,26.86,28.18,9.66,-0.58,-0.66,5.0,0.0,0.0,4
